"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"NA12340","CEU","gray","CEU",0.0133905,-0.0103849,0.00195617,-0.00737573
"NA12341","CEU","gray","CEU",0.0127063,-0.0103529,0.00150825,-0.00742821
"NA12342","CEU","gray","CEU",0.0140979,-0.0107359,0.0020881,-0.00989712
"NA12343","CEU","gray","CEU",0.0128581,-0.00975586,0.00156758,-0.0082607
"NA12344","CEU","gray","CEU",0.0126891,-0.00946982,0.000876452,-0.0113289
"NA12347","CEU","gray","CEU",0.0134001,-0.010398,0.00103813,-0.013131
"NA12348","CEU","gray","CEU",0.0126556,-0.00848724,0.00245848,-0.0120195
"NA12375","CEU","gray","CEU",0.0131938,-0.0101618,0.000540637,-0.00850168
"NA12376","CEU","gray","CEU",0.0134093,-0.0101192,0.000628814,-0.0125205
"NA12383","CEU","gray","CEU",0.0131084,-0.0100737,-0.000232218,-0.00817569
"NA12386","CEU","gray","CEU",0.0134704,-0.00943272,0.00146084,-0.0086062
"NA12399","CEU","gray","CEU",0.0133745,-0.010154,0.000918558,-0.0116343
"NA12400","CEU","gray","CEU",0.0134576,-0.00923464,0.00315671,-0.00959501
"NA12413","CEU","gray","CEU",0.0131977,-0.00967176,-0.00102342,-0.00435487
"NA12489","CEU","gray","CEU",0.0130676,-0.0103183,0.000567578,-0.0110979
"NA12546","CEU","gray","CEU",0.0134572,-0.00998086,-8.19569e-06,-0.011203
"NA12707","CEU","gray","CEU",0.0130007,-0.00951316,0.00142439,-0.0113079
"NA12708","CEU","gray","CEU",0.013204,-0.0086732,0.00164812,-0.0111764
"NA12716","CEU","gray","CEU",0.0137098,-0.0108307,0.000983145,-0.0105868
"NA12718","CEU","gray","CEU",0.0132663,-0.00989077,0.000667888,-0.0120084
"NA12739","CEU","gray","CEU",0.0137476,-0.00930178,0.00208795,-0.0118931
"NA12740","CEU","gray","CEU",0.0135683,-0.0100203,-5.39077e-05,-0.0102702
"NA12748","CEU","gray","CEU",0.0131378,-0.00894529,0.00192074,-0.0119824
"NA12749","CEU","gray","CEU",0.0135523,-0.00991584,0.00150815,-0.00976375
"NA12750","CEU","gray","CEU",0.0131769,-0.00973612,0.000149902,-0.00998699
"NA12751","CEU","gray","CEU",0.0133631,-0.0109699,0.00113634,-0.0119437
"NA12752","CEU","gray","CEU",0.0139224,-0.00962875,0.00042577,-0.00823485
"NA12753","CEU","gray","CEU",0.0133594,-0.00939765,0.00334297,-0.00746079
"NA12760","CEU","gray","CEU",0.0128184,-0.0097451,0.00131665,-0.00666944
"NA12761","CEU","gray","CEU",0.013878,-0.00970154,0.00110952,-0.0108043
"NA12762","CEU","gray","CEU",0.0137073,-0.00990356,0.0027582,-0.00965709
"NA12763","CEU","gray","CEU",0.0128409,-0.009613,0.00306154,-0.00559137
"NA12766","CEU","gray","CEU",0.013807,-0.00955989,0.00139057,-0.0140196
"NA12767","CEU","gray","CEU",0.0142233,-0.0103017,0.00095452,-0.0115009
"NA12775","CEU","gray","CEU",0.0138895,-0.0101455,-0.000843279,-0.0125383
"NA12776","CEU","gray","CEU",0.0133955,-0.00913639,0.00356528,-0.0138563
"NA12777","CEU","gray","CEU",0.0138581,-0.0101066,0.00144481,-0.0109261
"NA12778","CEU","gray","CEU",0.0135103,-0.00969592,0.00172965,-0.0101763
"NA12801","CEU","gray","CEU",0.0136075,-0.0104925,0.0019292,-0.0112739
"NA12802","CEU","gray","CEU",0.01344,-0.00979053,4.56787e-06,-0.0167663
"NA12812","CEU","gray","CEU",0.0134379,-0.00976336,0.00245584,-0.00905366
"NA12813","CEU","gray","CEU",0.0134765,-0.0100251,0.00237613,-0.0129492
"NA12814","CEU","gray","CEU",0.0130804,-0.0104393,0.00035794,-0.0133962
"NA12815","CEU","gray","CEU",0.0137583,-0.00952106,0.000862728,-0.0129066
"NA12817","CEU","gray","CEU",0.012983,-0.010558,0.00137765,-0.00974533
"NA12818","CEU","gray","CEU",0.0133291,-0.00984357,7.2529e-05,-0.00904123
"NA12827","CEU","gray","CEU",0.0130721,-0.00983805,0.00233678,-0.0107119
"NA12828","CEU","gray","CEU",0.0131288,-0.0100989,0.00146082,-0.0111937
"NA12829","CEU","gray","CEU",0.0128701,-0.00996723,0.00113127,-0.00835186
"NA12830","CEU","gray","CEU",0.0130041,-0.00907326,-0.000551482,-0.00870441
"NA12832","CEU","gray","CEU",0.0138216,-0.00969595,0.00135333,-0.0143314
"NA12842","CEU","gray","CEU",0.013534,-0.0100004,0.000976733,-0.0138407
"NA12843","CEU","gray","CEU",0.0133949,-0.00875428,-0.000745965,-0.0137378
"NA12864","CEU","gray","CEU",0.0133662,-0.00918683,0.0023693,-0.0123578
"NA12865","CEU","gray","CEU",0.0131626,-0.00989629,0.00135555,-0.0129695
"NA12872","CEU","gray","CEU",0.0133922,-0.00824212,0.000871085,-0.010692
"NA12873","CEU","gray","CEU",0.0139337,-0.00952615,0.00298603,-0.0136415
"NA12874","CEU","gray","CEU",0.0133929,-0.00966125,0.00129011,-0.0103678
"NA12875","CEU","gray","CEU",0.0131416,-0.00996278,8.09119e-05,-0.0122902
"NA12877","CEU","gray","CEU",0.0131605,-0.00978389,0.00183238,-0.0114398
"NA12878","CEU","gray","CEU",0.0135186,-0.00983183,0.0017697,-0.012815
"NA12889","CEU","gray","CEU",0.0127392,-0.00985229,0.00270622,-0.00700588
"NA12890","CEU","gray","CEU",0.0134515,-0.00989894,0.000822141,-0.01276
"NA12891","CEU","gray","CEU",0.013315,-0.0100253,0.0018824,-0.0125461
"NA12892","CEU","gray","CEU",0.0134797,-0.0104129,3.7851e-05,-0.00989822
"NA17962","CHD","goldenrod1","CHD",-0.00427231,0.0563682,0.00099539,-0.00238773
"NA17965","CHD","goldenrod1","CHD",-0.00391321,0.0564451,0.00201282,-0.00365185
"NA17966","CHD","goldenrod1","CHD",-0.00391041,0.0559881,0.00304332,0.00227443
"NA17967","CHD","goldenrod1","CHD",-0.00375204,0.0555837,0.000446684,-0.0020955
"NA17968","CHD","goldenrod1","CHD",-0.00395803,0.0539874,0.00123039,0.00104219
"NA17969","CHD","goldenrod1","CHD",-0.00372054,0.0558886,0.0016948,-0.00217067
"NA17970","CHD","goldenrod1","CHD",-0.00329207,0.0542875,0.00105637,-0.00259027
"NA17972","CHD","goldenrod1","CHD",-0.00357836,0.0553881,0.00196008,-0.00137279
"NA17974","CHD","goldenrod1","CHD",-0.00369171,0.0562276,0.00115003,-0.00346429
"NA17975","CHD","goldenrod1","CHD",-0.00343211,0.0565255,0.00364078,-0.00339842
"NA17976","CHD","goldenrod1","CHD",-0.00370317,0.0542931,0.0021717,-0.00613333
"NA17977","CHD","goldenrod1","CHD",-0.00443847,0.055332,0.00156126,-0.00533885
"NA17979","CHD","goldenrod1","CHD",-0.00486139,0.0553184,0.000960366,0.0023118
"NA17980","CHD","goldenrod1","CHD",-0.00373742,0.0565025,0.00299132,-0.00571657
"NA17981","CHD","goldenrod1","CHD",-0.00360838,0.0561154,0.00421256,0.000520068
"NA17982","CHD","goldenrod1","CHD",-0.00405863,0.0553012,0.000973988,-0.00064667
"NA17983","CHD","goldenrod1","CHD",-0.00411939,0.0559174,0.00344571,-0.00161699
"NA17986","CHD","goldenrod1","CHD",-0.00387478,0.0566569,0.00295596,-0.000950782
"NA17987","CHD","goldenrod1","CHD",-0.00448525,0.0561175,0.000612999,-0.0014866
"NA17988","CHD","goldenrod1","CHD",-0.004652,0.05555,0.00106494,-0.00158989
"NA17989","CHD","goldenrod1","CHD",-0.00391148,0.0559633,-0.000417218,0.00278927
"NA17990","CHD","goldenrod1","CHD",-0.0038459,0.0561261,0.0014068,0.000135025
"NA17993","CHD","goldenrod1","CHD",-0.00346411,0.0552499,0.00167337,4.26904e-05
"NA17995","CHD","goldenrod1","CHD",-0.00367387,0.055548,0.000835414,-0.00298432
"NA17996","CHD","goldenrod1","CHD",-0.00424875,0.0565298,0.000304834,2.72611e-05
"NA17997","CHD","goldenrod1","CHD",-0.0038259,0.0559357,0.00105268,-0.00394567
"NA17998","CHD","goldenrod1","CHD",-0.00394105,0.0557622,0.0011068,-0.00227474
"NA17999","CHD","goldenrod1","CHD",-0.00475847,0.0560422,0.00119069,-0.00182792
"NA18101","CHD","goldenrod1","CHD",-0.00378118,0.0549519,0.000959064,-0.0019355
"NA18102","CHD","goldenrod1","CHD",-0.00378932,0.0551657,0.00192404,-0.00114788
"NA18105","CHD","goldenrod1","CHD",-0.00396166,0.0556071,0.00193331,-0.000400525
"NA18106","CHD","goldenrod1","CHD",-0.00356244,0.0566455,0.00216012,0.00338824
"NA18107","CHD","goldenrod1","CHD",-0.00357661,0.0563899,0.00133205,0.00105603
"NA18108","CHD","goldenrod1","CHD",-0.00413461,0.0565045,0.00316568,-0.00538045
"NA18109","CHD","goldenrod1","CHD",-0.00462408,0.0570492,0.00147389,-0.000202466
"NA18112","CHD","goldenrod1","CHD",-0.00381688,0.0571876,2.16477e-05,0.00140166
"NA18114","CHD","goldenrod1","CHD",-0.00410914,0.0557725,0.0011495,-0.00317901
"NA18117","CHD","goldenrod1","CHD",-0.00346916,0.0555264,0.00113861,0.00091035
"NA18118","CHD","goldenrod1","CHD",-0.00435933,0.0541785,0.0022203,-0.00268305
"NA18120","CHD","goldenrod1","CHD",-0.00381336,0.0550574,0.000985947,-0.00296245
"NA18122","CHD","goldenrod1","CHD",-0.00364054,0.0556026,0.00192417,0.0007558
"NA18124","CHD","goldenrod1","CHD",-0.00366352,0.0556233,-1.57385e-05,-0.000411866
"NA18125","CHD","goldenrod1","CHD",-0.002773,0.0556765,0.00410461,-0.00189769
"NA18127","CHD","goldenrod1","CHD",-0.00368304,0.0560812,0.00120991,-0.0020848
"NA18128","CHD","goldenrod1","CHD",-0.00376725,0.0564317,0.00286075,-0.000208348
"NA18129","CHD","goldenrod1","CHD",-0.00395974,0.0558802,0.000136193,0.00360313
"NA18131","CHD","goldenrod1","CHD",-0.00352368,0.0562448,0.000975125,-0.00320376
"NA18132","CHD","goldenrod1","CHD",-0.0047014,0.056185,0.00251471,-0.00130122
"NA18133","CHD","goldenrod1","CHD",-0.00393501,0.0554879,0.000580578,-0.00167737
"NA18134","CHD","goldenrod1","CHD",-0.00346967,0.0571039,0.00131591,-0.00411354
"NA18135","CHD","goldenrod1","CHD",-0.00403243,0.0565666,0.00105262,-0.000377328
"NA18136","CHD","goldenrod1","CHD",-0.00429473,0.0552011,0.00222895,0.000669272
"NA18138","CHD","goldenrod1","CHD",-0.00426166,0.0541735,-0.00522264,-0.00201406
"NA18139","CHD","goldenrod1","CHD",-0.00418658,0.0556392,0.000806314,-0.00354501
"NA18140","CHD","goldenrod1","CHD",-0.00414888,0.0562099,0.000203132,0.00121734
"NA18141","CHD","goldenrod1","CHD",-0.00373429,0.0548183,0.000744707,0.00216018
"NA18143","CHD","goldenrod1","CHD",-0.0036442,0.0556881,0.000927665,0.000166485
"NA18144","CHD","goldenrod1","CHD",-0.00396193,0.055992,0.00343052,0.000836253
"NA18146","CHD","goldenrod1","CHD",-0.00372943,0.0560008,0.00242426,-0.0040302
"NA18147","CHD","goldenrod1","CHD",-0.0035579,0.0553683,0.00117756,-0.00224176
"NA18148","CHD","goldenrod1","CHD",-0.00387865,0.0555239,0.00140683,0.00188079
"NA18149","CHD","goldenrod1","CHD",-0.00356033,0.0555323,0.000332957,-0.00225756
"NA18150","CHD","goldenrod1","CHD",-0.00353686,0.0554038,0.00283978,-0.00123912
"NA18151","CHD","goldenrod1","CHD",-0.00378769,0.0562693,0.00323636,-0.00339371
"NA18152","CHD","goldenrod1","CHD",-0.00412993,0.0555237,0.00231993,-0.000995428
"NA18153","CHD","goldenrod1","CHD",-0.00447304,0.0555497,0.000886403,-0.00347468
"NA18154","CHD","goldenrod1","CHD",-0.00390711,0.0555869,0.000771163,6.45089e-05
"NA18155","CHD","goldenrod1","CHD",-0.00403728,0.0571355,0.00126691,-0.00239014
"NA18156","CHD","goldenrod1","CHD",-0.00364754,0.0550044,0.00267722,-0.00106072
"NA18157","CHD","goldenrod1","CHD",-0.00415637,0.0569244,0.00189774,-0.00070714
"NA18158","CHD","goldenrod1","CHD",-0.00355841,0.0550326,0.00323827,-0.00226998
"NA18159","CHD","goldenrod1","CHD",-0.00348715,0.0557735,0.00130812,-0.00149997
"NA18160","CHD","goldenrod1","CHD",-0.00418096,0.0558184,0.00229484,-0.00335726
"NA18161","CHD","goldenrod1","CHD",-0.00349296,0.0548595,0.00227388,-0.00251172
"NA18162","CHD","goldenrod1","CHD",-0.00341127,0.0560264,0.000805378,0.00290056
"NA18166","CHD","goldenrod1","CHD",-0.00453378,0.0564769,-0.000117371,-0.000576722
"NA18484","YRI","orchid3","YRI",-0.0445683,-0.009389,0.00691672,-0.0245793
"NA18485","YRI","orchid3","YRI",-0.0446243,-0.00886052,0.00607088,-0.0257482
"NA18486","YRI","orchid3","YRI",-0.0443122,-0.00871651,0.00803055,-0.0227746
"NA18487","YRI","orchid3","YRI",-0.044235,-0.00964139,0.00662393,-0.02221
"NA18488","YRI","orchid3","YRI",-0.044799,-0.00952959,0.00569333,-0.0267039
"NA18489","YRI","orchid3","YRI",-0.0447043,-0.00868851,0.00705984,-0.0266678
"NA18497","YRI","orchid3","YRI",-0.044897,-0.00922759,0.00841588,-0.0248913
"NA18498","YRI","orchid3","YRI",-0.0442652,-0.00994139,0.00819515,-0.0250959
"NA18499","YRI","orchid3","YRI",-0.0447605,-0.00769656,0.00796853,-0.0230724
"NA18500","YRI","orchid3","YRI",-0.0443737,-0.00856446,0.00728526,-0.0245659
"NA18501","YRI","orchid3","YRI",-0.0446264,-0.00807707,0.00585059,-0.0226212
"NA18503","YRI","orchid3","YRI",-0.0455432,-0.00884433,0.00879405,-0.0300529
"NA18504","YRI","orchid3","YRI",-0.0451732,-0.00840422,0.00752015,-0.0247951
"NA18505","YRI","orchid3","YRI",-0.0450574,-0.00918197,0.00719575,-0.0260464
"NA18506","YRI","orchid3","YRI",-0.0440216,-0.00884653,0.00694056,-0.0255298
"NA18507","YRI","orchid3","YRI",-0.0441591,-0.00848392,0.00705645,-0.0280504
"NA18508","YRI","orchid3","YRI",-0.0447604,-0.00922648,0.00678791,-0.0252266
"NA18509","YRI","orchid3","YRI",-0.0445968,-0.00712329,0.00761472,-0.0195248
"NA18510","YRI","orchid3","YRI",-0.0449307,-0.00829133,0.00609154,-0.0254271
"NA18511","YRI","orchid3","YRI",-0.0454834,-0.00798303,0.00673433,-0.0201986
"NA18515","YRI","orchid3","YRI",-0.0456162,-0.00936687,0.0078517,-0.0255378
"NA18516","YRI","orchid3","YRI",-0.0457733,-0.00935131,0.00554288,-0.0284092
"NA18517","YRI","orchid3","YRI",-0.0451583,-0.00949768,0.00914239,-0.0253155
"NA18518","YRI","orchid3","YRI",-0.0446395,-0.00977169,0.00696158,-0.0257495
"NA18519","YRI","orchid3","YRI",-0.0451471,-0.00925919,0.00567727,-0.0267607
"NA18520","YRI","orchid3","YRI",-0.0451321,-0.00964486,0.00635207,-0.0260694
"NA18524","CHB","goldenrod1","CHB",-0.00346279,0.0534266,0.00259491,-0.00204894
"NA18526","CHB","goldenrod1","CHB",-0.00374659,0.0557615,0.00195555,-0.000905204
"NA18529","CHB","goldenrod1","CHB",-0.00383451,0.0555954,0.000666315,2.06275e-05
"NA18532","CHB","goldenrod1","CHB",-0.00413755,0.0558665,0.00125558,0.00164496
"NA18534","CHB","goldenrod1","CHB",-0.00420881,0.0556463,0.00234882,-0.001031
"NA18536","CHB","goldenrod1","CHB",-0.00393652,0.0550908,0.00107974,-0.00175184
"NA18537","CHB","goldenrod1","CHB",-0.00343994,0.0553547,-5.89913e-05,-0.00254396
"NA18542","CHB","goldenrod1","CHB",-0.00398219,0.0549552,0.00158831,-0.00482776
"NA18543","CHB","goldenrod1","CHB",-0.00438807,0.0567641,0.00184783,0.00223604
"NA18544","CHB","goldenrod1","CHB",-0.00345561,0.0549186,0.0026661,-0.00248019
"NA18545","CHB","goldenrod1","CHB",-0.00406152,0.0558767,0.000402513,-0.00202623
"NA18546","CHB","goldenrod1","CHB",-0.003703,0.0562161,0.00181988,-0.0024994
"NA18548","CHB","goldenrod1","CHB",-0.0040031,0.0555372,0.0038682,-0.000455062
"NA18550","CHB","goldenrod1","CHB",-0.00377736,0.0542434,0.00105667,0.00229583
"NA18552","CHB","goldenrod1","CHB",-0.00389707,0.0556521,0.00198913,-0.0021911
"NA18555","CHB","goldenrod1","CHB",-0.00410578,0.0547177,0.0024098,-0.000810586
"NA18557","CHB","goldenrod1","CHB",-0.00438935,0.0562068,0.0011482,-0.00183045
"NA18558","CHB","goldenrod1","CHB",-0.00382731,0.0545607,0.00381269,-0.00210574
"NA18559","CHB","goldenrod1","CHB",-0.00353232,0.0557855,0.00265003,-0.00117095
"NA18561","CHB","goldenrod1","CHB",-0.00322643,0.055099,0.00178431,-0.000412713
"NA18562","CHB","goldenrod1","CHB",-0.00365516,0.055682,0.00200129,-0.00272537
"NA18563","CHB","goldenrod1","CHB",-0.00355696,0.0556819,0.00140068,-0.00250562
"NA18564","CHB","goldenrod1","CHB",-0.00407891,0.054374,0.00265988,-0.00310275
"NA18566","CHB","goldenrod1","CHB",-0.00361812,0.0550515,0.00179917,-0.00192934
"NA18570","CHB","goldenrod1","CHB",-0.00395557,0.056579,0.00154067,-0.00335179
"NA18571","CHB","goldenrod1","CHB",-0.00428272,0.055032,0.00182378,0.000393014
"NA18572","CHB","goldenrod1","CHB",-0.00488482,0.057371,0.00252692,-0.000935589
"NA18573","CHB","goldenrod1","CHB",-0.00362822,0.0550674,0.00192489,0.000810044
"NA18576","CHB","goldenrod1","CHB",-0.00377832,0.0543315,0.00242177,-0.00354807
"NA18577","CHB","goldenrod1","CHB",-0.00403877,0.0560538,0.00229869,-0.00646122
"NA18579","CHB","goldenrod1","CHB",-0.00391073,0.0556215,0.00199781,-0.002611
"NA18582","CHB","goldenrod1","CHB",-0.0036736,0.0556086,0.00143808,-0.00134944
"NA18592","CHB","goldenrod1","CHB",-0.00367852,0.0559176,0.00117568,-0.00313081
"NA18593","CHB","goldenrod1","CHB",-0.00394779,0.0562583,0.00371568,-0.00307597
"NA18594","CHB","goldenrod1","CHB",-0.0046354,0.0560067,0.00206186,-0.00399767
"NA18595","CHB","goldenrod1","CHB",-0.00343733,0.0559013,0.00272395,-0.00479982
"NA18596","CHB","goldenrod1","CHB",-0.0042841,0.0566378,0.00111019,-0.00200531
"NA18597","CHB","goldenrod1","CHB",-0.00312143,0.0544692,0.00315287,-0.000666927
"NA18599","CHB","goldenrod1","CHB",-0.00394143,0.0552131,0.00246991,-0.0018964
"NA18602","CHB","goldenrod1","CHB",-0.00345008,0.0558532,0.000743258,0.000254184
"NA18603","CHB","goldenrod1","CHB",-0.00359941,0.0559844,0.00421855,-0.00151565
"NA18605","CHB","goldenrod1","CHB",-0.00362395,0.0559857,0.00240736,-0.00522035
"NA18608","CHB","goldenrod1","CHB",-0.00321603,0.0545032,0.00322946,-0.00134702
"NA18609","CHB","goldenrod1","CHB",-0.00409649,0.0540588,0.0014382,-0.00171608
"NA18610","CHB","goldenrod1","CHB",-0.00336472,0.0550953,0.00270744,0.000308388
"NA18611","CHB","goldenrod1","CHB",-0.00407207,0.0550794,0.00170676,0.000699018
"NA18612","CHB","goldenrod1","CHB",-0.00391128,0.0551515,0.00237629,-0.00468614
"NA18613","CHB","goldenrod1","CHB",-0.00361438,0.0546239,0.00342895,-0.00461004
"NA18614","CHB","goldenrod1","CHB",-0.0034538,0.0567156,-0.00059497,-0.00414162
"NA18615","CHB","goldenrod1","CHB",-0.00353885,0.0554266,0.00147854,-0.000302572
"NA18616","CHB","goldenrod1","CHB",-0.00359536,0.0553822,0.00245953,-0.00135022
"NA18617","CHB","goldenrod1","CHB",-0.00374375,0.0558213,0.000938558,-0.000986298
"NA18618","CHB","goldenrod1","CHB",-0.00375832,0.0547875,0.00157482,-0.00138333
"NA18619","CHB","goldenrod1","CHB",-0.00378245,0.0554129,0.00262656,-0.000329157
"NA18620","CHB","goldenrod1","CHB",-0.00412778,0.0567273,0.000276664,-0.00459485
"NA18621","CHB","goldenrod1","CHB",-0.00390416,0.0556982,0.00334577,-0.00141578
"NA18622","CHB","goldenrod1","CHB",-0.00416925,0.0551146,0.00296237,-0.00084488
"NA18623","CHB","goldenrod1","CHB",-0.00335527,0.0542229,0.00279159,-0.00198811
"NA18624","CHB","goldenrod1","CHB",-0.00381832,0.0562485,0.00217577,-0.00465504
"NA18626","CHB","goldenrod1","CHB",-0.00382816,0.0548787,0.0029056,-0.00352621
"NA18627","CHB","goldenrod1","CHB",-0.00370036,0.0556176,0.00176023,-0.0023885
"NA18628","CHB","goldenrod1","CHB",-0.00373967,0.0549332,-0.000312811,-0.00186171
"NA18630","CHB","goldenrod1","CHB",-0.0036187,0.0546912,0.000840064,-5.21335e-05
"NA18631","CHB","goldenrod1","CHB",-0.00411053,0.0563378,0.0025527,-0.00171826
"NA18632","CHB","goldenrod1","CHB",-0.0040925,0.0559351,0.00181938,-0.00360984
"NA18633","CHB","goldenrod1","CHB",-0.00401633,0.0557082,0.00271042,-0.00235719
"NA18634","CHB","goldenrod1","CHB",-0.00402694,0.0561128,0.000857078,-0.00292377
"NA18635","CHB","goldenrod1","CHB",-0.00364137,0.0553666,0.00266111,-0.00438977
"NA18636","CHB","goldenrod1","CHB",-0.00436937,0.0565441,-0.00130934,-0.00017634
"NA18637","CHB","goldenrod1","CHB",-0.00410859,0.0554621,0.000959378,0.000898416
"NA18638","CHB","goldenrod1","CHB",-0.0039502,0.0547968,0.00179044,0.00175455
"NA18639","CHB","goldenrod1","CHB",-0.00414654,0.0564353,0.000120369,-0.00269209
"NA18640","CHB","goldenrod1","CHB",-0.00385316,0.0557008,0.000640507,0.00240526
"NA18641","CHB","goldenrod1","CHB",-0.00414657,0.0554753,0.00148829,-0.00418365
"NA18642","CHB","goldenrod1","CHB",-0.00413442,0.0536922,0.00283693,-0.00285849
"NA18643","CHB","goldenrod1","CHB",-0.00395717,0.0553231,0.00202626,-0.00160162
"NA18645","CHB","goldenrod1","CHB",-0.003827,0.0569057,0.00226034,0.00127947
"NA18647","CHB","goldenrod1","CHB",-0.00363924,0.0541773,0.00143225,-0.00111359
"NA18670","CHD","goldenrod1","CHD",-0.00398749,0.0561221,0.0017536,-0.00178823
"NA18674","CHD","goldenrod1","CHD",-0.00410001,0.0565869,0.00199293,-0.00408137
"NA18682","CHD","goldenrod1","CHD",-0.00419871,0.056111,0.00186581,0.000435748
"NA18685","CHD","goldenrod1","CHD",-0.00411041,0.0561685,-0.000871721,-0.00152485
"NA18689","CHD","goldenrod1","CHD",-0.00377902,0.0557547,0.00181858,-0.00360678
"NA18694","CHD","goldenrod1","CHD",-0.00461809,0.0569697,0.00100466,-0.00550705
"NA18696","CHD","goldenrod1","CHD",-0.00402974,0.055894,-0.000684793,0.000451136
"NA18702","CHD","goldenrod1","CHD",-0.00337505,0.0547846,0.00187253,-0.00041793
"NA18704","CHD","goldenrod1","CHD",-0.00389124,0.0562039,0.0016369,-0.0040712
"NA18740","CHB","goldenrod1","CHB",-0.00473925,0.0562224,0.00367656,-0.00232685
"NA18745","CHB","goldenrod1","CHB",-0.00360196,0.0558958,0.00236372,-0.00286903
"NA18747","CHB","goldenrod1","CHB",-0.00346288,0.0557722,0.000835629,-0.00194516
"NA18748","CHB","goldenrod1","CHB",-0.00378699,0.055529,0.000995892,-0.00288023
"NA18749","CHB","goldenrod1","CHB",-0.00400844,0.0550933,0.00254557,-0.000880895
"NA18757","CHB","goldenrod1","CHB",-0.0040671,0.0556354,0.000519792,-0.00341654
"NA18852","YRI","orchid3","YRI",-0.0438661,-0.00837064,0.00521904,-0.0263722
"NA18853","YRI","orchid3","YRI",-0.0449286,-0.00846823,0.00732219,-0.022487
"NA18854","YRI","orchid3","YRI",-0.0443631,-0.00854818,0.00642528,-0.0249405
"NA18855","YRI","orchid3","YRI",-0.044418,-0.00882139,0.00840272,-0.024644
"NA18857","YRI","orchid3","YRI",-0.0444034,-0.00881304,0.00691599,-0.0236983
"NA18858","YRI","orchid3","YRI",-0.0445322,-0.00812556,0.00748055,-0.0252558
"NA18859","YRI","orchid3","YRI",-0.0450411,-0.00867514,0.00681313,-0.0236582
"NA18860","YRI","orchid3","YRI",-0.045044,-0.00863837,0.00686745,-0.0265935
"NA18861","YRI","orchid3","YRI",-0.0448668,-0.00865154,0.00742131,-0.0257471
"NA18862","YRI","orchid3","YRI",-0.0450735,-0.00830216,0.00684466,-0.0256819
"NA18863","YRI","orchid3","YRI",-0.0450713,-0.00878858,0.00753786,-0.0265419
"NA18867","YRI","orchid3","YRI",-0.0445979,-0.00845728,0.00795305,-0.0263765
"NA18868","YRI","orchid3","YRI",-0.0446856,-0.00922425,0.00736891,-0.0240609
"NA18869","YRI","orchid3","YRI",-0.0453473,-0.00898642,0.00888455,-0.0288388
"NA18870","YRI","orchid3","YRI",-0.0446695,-0.0094508,0.00634598,-0.0266391
"NA18871","YRI","orchid3","YRI",-0.0449525,-0.00905481,0.00680362,-0.0249796
"NA18872","YRI","orchid3","YRI",-0.0441397,-0.0090569,0.00519884,-0.0287949
"NA18873","YRI","orchid3","YRI",-0.0442794,-0.00869137,0.00485003,-0.0264692
"NA18874","YRI","orchid3","YRI",-0.0447889,-0.00797416,0.00984183,-0.0231274
"NA18875","YRI","orchid3","YRI",-0.0445942,-0.00858762,0.00826157,-0.0249703
"NA18909","YRI","orchid3","YRI",-0.0450305,-0.00826687,0.00666216,-0.0255554
"NA18910","YRI","orchid3","YRI",-0.0438525,-0.00919746,0.00724885,-0.0247022
"NA18911","YRI","orchid3","YRI",-0.0446536,-0.00893904,0.0073225,-0.0279892
"NA18912","YRI","orchid3","YRI",-0.0450403,-0.00894594,0.00512235,-0.0272583
"NA18913","YRI","orchid3","YRI",-0.0447727,-0.00827123,0.00826157,-0.0240744
"NA18914","YRI","orchid3","YRI",-0.0449278,-0.00910789,0.00717508,-0.0273517
"NA18916","YRI","orchid3","YRI",-0.0451759,-0.00793712,0.00652445,-0.0275239
"NA18917","YRI","orchid3","YRI",-0.0450627,-0.00860704,0.00650691,-0.024153
"NA18923","YRI","orchid3","YRI",-0.0446929,-0.00928592,0.00759894,-0.0275667
"NA18924","YRI","orchid3","YRI",-0.0452033,-0.00893326,0.00727699,-0.0234389
"NA18925","YRI","orchid3","YRI",-0.0450921,-0.00953613,0.00702818,-0.0279157
"NA18930","YRI","orchid3","YRI",-0.0452745,-0.00840008,0.00592043,-0.0273703
"NA18933","YRI","orchid3","YRI",-0.0441608,-0.00921758,0.0053587,-0.0229686
"NA18934","YRI","orchid3","YRI",-0.0447041,-0.00981433,0.008128,-0.0250441
"NA18935","YRI","orchid3","YRI",-0.0450519,-0.00955894,0.00777517,-0.0262933
"NA18939","JPT","goldenrod1","JPT",-0.00393712,0.0551016,0.00192383,-0.00187193
"NA18940","JPT","goldenrod1","JPT",-0.00380895,0.0553506,0.00141559,-0.00111681
"NA18942","JPT","goldenrod1","JPT",-0.00443604,0.0543246,0.00261662,-0.00197822
"NA18943","JPT","goldenrod1","JPT",-0.0041841,0.0558832,0.00229767,-0.00145572
"NA18944","JPT","goldenrod1","JPT",-0.00353413,0.0550067,0.0020704,-0.00270729
"NA18945","JPT","goldenrod1","JPT",-0.00428186,0.0548718,0.00236929,-0.00175821
"NA18946","JPT","goldenrod1","JPT",-0.00424051,0.0549643,0.00107997,-0.000727035
"NA18947","JPT","goldenrod1","JPT",-0.00444695,0.0557407,0.00211426,-0.005151
"NA18948","JPT","goldenrod1","JPT",-0.00420704,0.0545931,0.0023089,-0.00252349
