"IID","Pop","Color","Predicted_Ancestry","PC1","PC2","PC3","PC4"
"NA20881","GIH","chocolate2","GIH",0.00597532,0.00535134,-0.00493841,0.0266221
"NA20882","GIH","chocolate2","GIH",0.00561764,0.00710614,-0.00335794,0.0271644
"NA20883","GIH","chocolate2","GIH",0.00431573,0.00816142,-0.0058382,0.0302976
"NA20884","GIH","chocolate2","GIH",0.00346962,0.0118032,-0.00544408,0.03774
"NA20885","GIH","chocolate2","GIH",0.00611073,0.00685554,-0.00329385,0.0310928
"NA20887","GIH","chocolate2","GIH",0.00475201,0.00860186,-0.00503698,0.0299049
"NA20888","GIH","chocolate2","GIH",0.00395053,0.0104987,-0.00540513,0.0395191
"NA20889","GIH","chocolate2","GIH",0.00490054,0.0083019,-0.00387403,0.038742
"NA20890","GIH","chocolate2","GIH",0.00529308,0.00727743,-0.00208418,0.0234792
"NA20891","GIH","chocolate2","GIH",0.00596878,0.00596513,-0.00355443,0.0315766
"NA20892","GIH","chocolate2","GIH",0.00380375,0.00987531,-0.00307755,0.0386877
"NA20894","GIH","chocolate2","GIH",0.00527748,0.00698099,-0.00593823,0.032374
"NA20895","GIH","chocolate2","GIH",0.00552939,0.00820111,-0.00458742,0.0318186
"NA20896","GIH","chocolate2","GIH",0.00408511,0.0110899,-0.00477801,0.0388683
"NA20897","GIH","chocolate2","GIH",0.00234044,0.0124725,-0.00469637,0.0395205
"NA20898","GIH","chocolate2","GIH",0.00629086,0.00705534,-0.00671451,0.0247808
"NA20899","GIH","chocolate2","GIH",0.00399295,0.0107462,-0.00320501,0.0373573
"NA20900","GIH","chocolate2","GIH",0.0058626,0.0064713,-0.0023238,0.0298902
"NA20901","GIH","chocolate2","GIH",0.00444247,0.00889477,-0.00577912,0.0304506
"NA20902","GIH","chocolate2","GIH",0.00387419,0.0112097,-0.00452933,0.0373286
"NA20903","GIH","chocolate2","GIH",0.00441374,0.00854047,-0.00573858,0.0307713
"NA20904","GIH","chocolate2","GIH",0.00656252,0.00541132,-0.00463855,0.0212978
"NA20906","GIH","chocolate2","GIH",0.00320112,0.0118323,-0.00605543,0.0372762
"NA20907","GIH","chocolate2","GIH",0.00520657,0.00670531,-0.00418353,0.0279445
"NA20908","GIH","chocolate2","GIH",0.00356325,0.0111843,-0.00414366,0.0332787
"NA20909","GIH","chocolate2","GIH",0.00662411,0.00444774,-0.00463181,0.0293746
"NA20910","GIH","chocolate2","GIH",0.00593651,0.00485487,-0.00356179,0.0301226
"NA20911","GIH","chocolate2","GIH",0.00421595,0.00998883,-0.00356422,0.0356813
"NA21086","GIH","chocolate2","GIH",0.00393392,0.0102061,-0.00442865,0.0357312
"NA21088","GIH","chocolate2","GIH",0.00432126,0.00988052,-0.00659401,0.0368851
"NA21089","GIH","chocolate2","GIH",0.00421115,0.00988254,-0.00669716,0.0406221
"NA21090","GIH","chocolate2","GIH",0.0032567,0.0103539,-0.00483227,0.0435371
"NA21091","GIH","chocolate2","GIH",0.00400465,0.0102162,-0.00562639,0.0379934
"NA21092","GIH","chocolate2","GIH",0.00432881,0.00934301,-0.00553054,0.0316675
"NA21094","GIH","chocolate2","GIH",0.00390188,0.00990099,-0.00607139,0.0373457
"NA21097","GIH","chocolate2","GIH",0.00421307,0.00929001,-0.00482491,0.0308818
"NA21098","GIH","chocolate2","GIH",0.00358646,0.0102168,-0.00588726,0.037099
"NA21099","GIH","chocolate2","GIH",0.00458878,0.00933178,-0.00423352,0.035901
"NA21100","GIH","chocolate2","GIH",0.00385342,0.00971501,-0.00552043,0.0372679
"NA21101","GIH","chocolate2","GIH",0.00337046,0.0103399,-0.0057105,0.0338364
"NA21102","GIH","chocolate2","GIH",0.00363179,0.0105491,-0.0069651,0.0386432
"NA21103","GIH","chocolate2","GIH",0.00378126,0.0107084,-0.00690537,0.0376005
"NA21104","GIH","chocolate2","GIH",0.00354844,0.00986213,-0.00704788,0.0368704
"NA21105","GIH","chocolate2","GIH",0.00438325,0.00954116,-0.00586838,0.033654
"NA21106","GIH","chocolate2","GIH",0.00389989,0.0103308,-0.00664813,0.0419546
"NA21107","GIH","chocolate2","GIH",0.00417964,0.00927867,-0.00781193,0.0385569
"NA21108","GIH","chocolate2","GIH",0.0059757,0.00622425,-0.00506819,0.0254386
"NA21109","GIH","chocolate2","GIH",0.00382879,0.00964703,-0.00613504,0.0393156
"NA21111","GIH","chocolate2","GIH",0.00418,0.0106018,-0.0061682,0.0379338
"NA21112","GIH","chocolate2","GIH",0.00377074,0.0108631,-0.00534178,0.0336637
"NA21113","GIH","chocolate2","GIH",0.00358352,0.0100961,-0.00455894,0.0400093
"NA21115","GIH","chocolate2","GIH",0.00415791,0.00999411,-0.00592709,0.0363305
"NA21116","GIH","chocolate2","GIH",0.00436883,0.0105609,-0.00275982,0.0306245
"NA21117","GIH","chocolate2","GIH",0.00408831,0.0103213,-0.00637401,0.0329088
"NA21118","GIH","chocolate2","GIH",0.00399816,0.00942795,-0.00569478,0.0395912
"NA21119","GIH","chocolate2","GIH",0.00362481,0.00949185,-0.00392071,0.0388864
"NA21123","GIH","chocolate2","GIH",0.00378183,0.00996148,-0.00749692,0.0379628
"NA21125","GIH","chocolate2","GIH",0.00434028,0.0102119,-0.0072992,0.0370546
"NA21137","GIH","chocolate2","GIH",0.00445215,0.0103382,-0.00522787,0.0380315
"NA21141","GIH","chocolate2","GIH",0.00376456,0.0101215,-0.00507113,0.0381885
"NA21142","GIH","chocolate2","GIH",0.00390542,0.0104593,-0.00724048,0.0355613
"NA21143","GIH","chocolate2","GIH",0.00395327,0.0108859,-0.0064525,0.0400895
"NA21144","GIH","chocolate2","GIH",0.0038372,0.0104384,-0.00563293,0.0384497
"NA21295","MKK","orchid3","MKK",-0.0341678,-0.00781225,0.00252602,0.0306902
"NA21297","MKK","orchid3","MKK",-0.0333772,-0.00763669,0.0012837,0.0314671
"NA21300","MKK","orchid3","MKK",-0.0313882,-0.00805819,-0.000207904,0.0551197
"NA21301","MKK","orchid3","MKK",-0.0295837,-0.00666082,-0.000825547,0.0521792
"NA21302","MKK","orchid3","MKK",-0.0296267,-0.00707859,-0.00186555,0.0582817
"NA21303","MKK","orchid3","MKK",-0.0310155,-0.00808909,-0.000318821,0.0601863
"NA21307","MKK","orchid3","MKK",-0.0322034,-0.00824521,0.000697083,0.0517655
"NA21308","MKK","orchid3","MKK",-0.0326431,-0.0075199,0.000405411,0.047863
"NA21309","MKK","orchid3","MKK",-0.0327319,-0.00840132,-0.00073009,0.0520383
"NA21311","MKK","orchid3","MKK",-0.0309708,-0.00794492,-0.00154193,0.0606201
"NA21312","MKK","orchid3","MKK",-0.031507,-0.0078753,3.05542e-05,0.0697998
"NA21313","MKK","orchid3","MKK",-0.0309073,-0.00727458,0.00049661,0.0648217
"NA21314","MKK","orchid3","MKK",-0.0311371,-0.00745922,-0.00127224,0.0625089
"NA21316","MKK","orchid3","MKK",-0.0325933,-0.00771133,0.000535173,0.0535312
"NA21317","MKK","orchid3","MKK",-0.0317162,-0.00777379,0.000820591,0.0536271
"NA21318","MKK","orchid3","MKK",-0.0328713,-0.00817642,0.000451904,0.0473377
"NA21320","MKK","orchid3","MKK",-0.0315053,-0.00830684,0.000229224,0.0676246
"NA21333","MKK","orchid3","MKK",-0.0325034,-0.00787605,-0.000690125,0.0399892
"NA21336","MKK","orchid3","MKK",-0.0314664,-0.0081713,-0.000701016,0.0476859
"NA21339","MKK","orchid3","MKK",-0.0298701,-0.00742231,-0.000782474,0.0494523
"NA21344","MKK","orchid3","MKK",-0.0304313,-0.00726204,0.00107651,0.0514128
"NA21352","MKK","orchid3","MKK",-0.0321122,-0.00734429,0.00137195,0.0473741
"NA21353","MKK","orchid3","MKK",-0.0326211,-0.00799698,0.00389596,0.0332281
"NA21355","MKK","orchid3","MKK",-0.0320909,-0.00764838,0.00163191,0.0454731
"NA21356","MKK","orchid3","MKK",-0.0329156,-0.00765087,0.000859357,0.0379947
"NA21357","MKK","orchid3","MKK",-0.03179,-0.00799993,-0.000682429,0.056342
"NA21359","MKK","orchid3","MKK",-0.0321974,-0.00754942,0.000566866,0.0436353
"NA21360","MKK","orchid3","MKK",-0.032686,-0.00805941,0.00179085,0.0385544
"NA21361","MKK","orchid3","MKK",-0.0322337,-0.00837568,0.00145871,0.042414
"NA21362","MKK","orchid3","MKK",-0.0309857,-0.00701578,0.00190493,0.0494672
"NA21363","MKK","orchid3","MKK",-0.030527,-0.00711182,0.00219085,0.0581291
"NA21364","MKK","orchid3","MKK",-0.0324903,-0.00808442,0.00177699,0.0353221
"NA21365","MKK","orchid3","MKK",-0.0318991,-0.00857,0.00195377,0.0694543
"NA21366","MKK","orchid3","MKK",-0.0311025,-0.00785273,0.00281981,0.0628167
"NA21367","MKK","orchid3","MKK",-0.0314158,-0.00749993,0.00108829,0.0541364
"NA21368","MKK","orchid3","MKK",-0.0319278,-0.00785155,-0.000643107,0.0476678
"NA21370","MKK","orchid3","MKK",-0.0323558,-0.00837895,0.00185133,0.0613588
"NA21371","MKK","orchid3","MKK",-0.031059,-0.00910952,0.00125259,0.0431754
"NA21378","MKK","orchid3","MKK",-0.0314287,-0.00787574,-0.00177671,0.0510621
"NA21379","MKK","orchid3","MKK",-0.0332492,-0.00758618,0.000756584,0.0443115
"NA21381","MKK","orchid3","MKK",-0.0319382,-0.00775839,0.00040253,0.0439665
"NA21382","MKK","orchid3","MKK",-0.0333247,-0.00761387,0.00431716,0.0458947
"NA21383","MKK","orchid3","MKK",-0.0325216,-0.00798111,0.00233391,0.0471696
"NA21384","MKK","orchid3","MKK",-0.033403,-0.00753267,0.0021753,0.0489208
"NA21385","MKK","orchid3","MKK",-0.0306214,-0.0081259,0.00266912,0.0510255
"NA21386","MKK","orchid3","MKK",-0.0321797,-0.00822135,0.00190025,0.0527329
"NA21387","MKK","orchid3","MKK",-0.0348154,-0.00774268,0.00177474,0.0375502
"NA21388","MKK","orchid3","MKK",-0.0316953,-0.00722113,0.00210243,0.0553056
"NA21389","MKK","orchid3","MKK",-0.0329826,-0.00725407,0.00241233,0.0485703
"NA21390","MKK","orchid3","MKK",-0.0305614,-0.00747573,0.00243375,0.0495697
"NA21391","MKK","orchid3","MKK",-0.0321547,-0.00853224,0.0028382,0.0490055
"NA21399","MKK","orchid3","MKK",-0.0311353,-0.00808736,-0.000783996,0.0590909
"NA21400","MKK","orchid3","MKK",-0.03204,-0.00811562,0.000435059,0.0535282
"NA21401","MKK","orchid3","MKK",-0.0305203,-0.00806758,-0.000201655,0.0611339
"NA21402","MKK","orchid3","MKK",-0.031742,-0.00868477,-0.000577657,0.0555685
"NA21403","MKK","orchid3","MKK",-0.0318694,-0.00871374,0.000257939,0.0456418
"NA21404","MKK","orchid3","MKK",-0.0317266,-0.00882478,-0.00019585,0.0539399
"NA21405","MKK","orchid3","MKK",-0.0317951,-0.00820088,-0.000313749,0.0552782
"NA21408","MKK","orchid3","MKK",-0.0315471,-0.0078026,0.000496789,0.047251
"NA21414","MKK","orchid3","MKK",-0.0304737,-0.00839548,-0.000120267,0.0530288
"NA21415","MKK","orchid3","MKK",-0.0312418,-0.00740601,0.00267736,0.0445309
"NA21417","MKK","orchid3","MKK",-0.0306193,-0.00779032,0.00280855,0.0581378
"NA21418","MKK","orchid3","MKK",-0.0303912,-0.00769623,0.00120647,0.045049
"NA21420","MKK","orchid3","MKK",-0.0312177,-0.00818413,0.0013489,0.0517616
"NA21421","MKK","orchid3","MKK",-0.031574,-0.00786314,0.00187895,0.0485302
"NA21423","MKK","orchid3","MKK",-0.0307499,-0.00785529,-3.32674e-05,0.0598618
"NA21424","MKK","orchid3","MKK",-0.0310392,-0.00794597,0.000796067,0.0580647
"NA21425","MKK","orchid3","MKK",-0.0306849,-0.00795895,0.000724547,0.0625715
"NA21434","MKK","orchid3","MKK",-0.0312343,-0.00787961,-0.000385403,0.0417593
"NA21435","MKK","orchid3","MKK",-0.0308487,-0.0075252,0.00266377,0.0570583
"NA21436","MKK","orchid3","MKK",-0.0257463,-0.00648128,0.00123796,0.0470774
"NA21438","MKK","orchid3","MKK",-0.0336046,-0.00833442,0.0029098,0.0481528
"NA21439","MKK","orchid3","MKK",-0.032363,-0.0074828,0.00425889,0.0544783
"NA21440","MKK","orchid3","MKK",-0.0307969,-0.00860842,0.00176547,0.0527351
"NA21441","MKK","orchid3","MKK",-0.0324329,-0.00743395,0.00180944,0.0405027
"NA21442","MKK","orchid3","MKK",-0.032251,-0.00857481,0.00236653,0.0483744
"NA21447","MKK","orchid3","MKK",-0.0322009,-0.00680516,0.00269571,0.0514082
"NA21448","MKK","orchid3","MKK",-0.0316869,-0.00798796,-0.00107546,0.0446119
"NA21451","MKK","orchid3","MKK",-0.0312985,-0.00764431,-0.000589216,0.0526281
"NA21453","MKK","orchid3","MKK",-0.0296975,-0.00787226,0.00150639,0.0550511
"NA21454","MKK","orchid3","MKK",-0.0322552,-0.00815091,0.00245593,0.0398705
"NA21455","MKK","orchid3","MKK",-0.0305559,-0.00777979,0.00131042,0.0514722
"NA21457","MKK","orchid3","MKK",-0.0316302,-0.00768143,0.00156732,0.0546135
"NA21473","MKK","orchid3","MKK",-0.0315884,-0.00766317,0.000100253,0.0597387
"NA21475","MKK","orchid3","MKK",-0.032353,-0.00817416,0.00246952,0.0633538
"NA21476","MKK","orchid3","MKK",-0.0327658,-0.00783221,-0.00179977,0.0462625
"NA21477","MKK","orchid3","MKK",-0.0327965,-0.00724088,-0.000640674,0.060841
"NA21478","MKK","orchid3","MKK",-0.0329214,-0.00701139,0.00115873,0.0515439
"NA21479","MKK","orchid3","MKK",-0.0345542,-0.00801151,0.00038493,0.0327118
"NA21480","MKK","orchid3","MKK",-0.0342159,-0.00807925,-0.000214752,0.0440641
"NA21485","MKK","orchid3","MKK",-0.0323481,-0.00796743,0.00330597,0.0506392
"NA21486","MKK","orchid3","MKK",-0.0321274,-0.00751671,0.000981475,0.0502776
"NA21487","MKK","orchid3","MKK",-0.0323072,-0.00768942,0.00280141,0.0533528
"NA21488","MKK","orchid3","MKK",-0.0326608,-0.00720942,0.00274593,0.0568868
"NA21489","MKK","orchid3","MKK",-0.0313939,-0.00818131,0.00132251,0.0563205
"NA21490","MKK","orchid3","MKK",-0.0317776,-0.00808421,0.00354643,0.0600098
"NA21491","MKK","orchid3","MKK",-0.0314218,-0.00761337,0.00329061,0.041372
"NA21493","MKK","orchid3","MKK",-0.0307978,-0.00763569,0.000918573,0.0498726
"NA21494","MKK","orchid3","MKK",-0.0319541,-0.00768709,0.000961614,0.0515253
"NA21509","MKK","orchid3","MKK",-0.0318564,-0.00793082,-0.000622254,0.0548753
"NA21510","MKK","orchid3","MKK",-0.0312106,-0.00768418,0.00118103,0.0435901
"NA21512","MKK","orchid3","MKK",-0.0277372,-0.00796594,0.000281658,0.0558742
"NA21513","MKK","orchid3","MKK",-0.031508,-0.00743997,0.000589931,0.0629019
"NA21514","MKK","orchid3","MKK",-0.0290523,-0.00743023,0.000201156,0.0604756
"NA21517","MKK","orchid3","MKK",-0.033559,-0.00786305,9.9314e-05,0.038941
"NA21519","MKK","orchid3","MKK",-0.0316453,-0.00783739,0.000248027,0.0473114
"NA21520","MKK","orchid3","MKK",-0.0321276,-0.00788265,0.000409339,0.071784
"NA21521","MKK","orchid3","MKK",-0.0320895,-0.00701197,6.84394e-05,0.044872
"NA21522","MKK","orchid3","MKK",-0.0329437,-0.00722275,0.00212417,0.050664
"NA21523","MKK","orchid3","MKK",-0.0315634,-0.00829012,-0.00101904,0.0648529
"NA21524","MKK","orchid3","MKK",-0.0323507,-0.00885136,-0.000597841,0.0462764
"NA21525","MKK","orchid3","MKK",-0.032279,-0.00928905,-0.00083336,0.0576017
"NA21526","MKK","orchid3","MKK",-0.0311867,-0.00759576,0.00250024,0.0490269
"NA21527","MKK","orchid3","MKK",-0.0313123,-0.00754397,0.00155275,0.0498919
"NA21528","MKK","orchid3","MKK",-0.0278265,-0.00643518,0.00285394,0.0539217
"NA21529","MKK","orchid3","MKK",-0.0329206,-0.00707956,0.00302501,0.0364131
"NA21573","MKK","orchid3","MKK",-0.0357556,-0.0082478,0.00180229,0.0202296
"NA21574","MKK","orchid3","MKK",-0.036198,-0.00702506,-0.000105616,0.0132518
"NA21575","MKK","orchid3","MKK",-0.0348615,-0.00738952,0.00115331,0.0273736
"NA21576","MKK","orchid3","MKK",-0.0314568,-0.00757715,-9.86155e-05,0.052858
"NA21577","MKK","orchid3","MKK",-0.0359332,-0.00931131,0.00171393,0.02015
"NA21578","MKK","orchid3","MKK",-0.0302242,-0.00721066,0.00197512,0.0397677
"NA21580","MKK","orchid3","MKK",-0.0311216,-0.00706752,0.00141264,0.0466235
"NA21582","MKK","orchid3","MKK",-0.0300437,-0.00771963,-0.00144735,0.0441313
"NA21583","MKK","orchid3","MKK",-0.0313072,-0.00734518,0.000318703,0.0475433
"NA21587","MKK","orchid3","MKK",-0.0299864,-0.00654066,0.00103498,0.051964
"NA21596","MKK","orchid3","MKK",-0.0312415,-0.00819452,-0.000830618,0.0565446
"NA21597","MKK","orchid3","MKK",-0.0316982,-0.00735408,-0.000754293,0.0528159
"NA21599","MKK","orchid3","MKK",-0.0314629,-0.00766922,0.00227815,0.0522227
"NA21600","MKK","orchid3","MKK",-0.0316365,-0.00841698,0.00115206,0.0460897
"NA21601","MKK","orchid3","MKK",-0.0320716,-0.00835778,0.00315746,0.0522363
"NA21608","MKK","orchid3","MKK",-0.0298536,-0.00664987,6.1996e-05,0.0595907
"NA21611","MKK","orchid3","MKK",-0.0320161,-0.00796354,0.00310107,0.0358387
"NA21613","MKK","orchid3","MKK",-0.031999,-0.00753468,0.000686824,0.0664709
"NA21614","MKK","orchid3","MKK",-0.0323584,-0.00736033,0.000321291,0.068852
"NA21615","MKK","orchid3","MKK",-0.0272152,-0.00774425,0.000669894,0.0461792
"NA21616","MKK","orchid3","MKK",-0.033297,-0.00720093,-0.000541467,0.0340858
"NA21617","MKK","orchid3","MKK",-0.0320411,-0.00843762,-6.39723e-05,0.0620461
"NA21619","MKK","orchid3","MKK",-0.0331823,-0.00759768,0.000824749,0.0486385
"NA21620","MKK","orchid3","MKK",-0.0317659,-0.00839765,0.0021624,0.0353246
"NA21631","MKK","orchid3","MKK",-0.0315105,-0.00824992,0.000347984,0.0485342
"NA21632","MKK","orchid3","MKK",-0.0320642,-0.00839145,-0.000477636,0.039834
"NA21634","MKK","orchid3","MKK",-0.0323855,-0.00728597,0.000624727,0.04602
"NA21635","MKK","orchid3","MKK",-0.0318866,-0.00847294,0.00043818,0.0578793
"NA21636","MKK","orchid3","MKK",-0.0318605,-0.0077758,0.000464749,0.0557416
"NA21647","MKK","orchid3","MKK",-0.031831,-0.00783535,0.00077736,0.0557671
"NA21648","MKK","orchid3","MKK",-0.031832,-0.00793285,0.000723043,0.0630822
"NA21650","MKK","orchid3","MKK",-0.032287,-0.00889297,0.00196225,0.0417949
"NA21678","MKK","orchid3","MKK",-0.0318632,-0.00827595,0.00286978,0.051167
"NA21682","MKK","orchid3","MKK",-0.0336174,-0.00713402,0.00105583,0.045859
"NA21683","MKK","orchid3","MKK",-0.0323299,-0.00785386,0.000170498,0.0535884
"NA21685","MKK","orchid3","MKK",-0.0374164,-0.00725932,0.00215507,0.0131309
"NA21686","MKK","orchid3","MKK",-0.0320519,-0.00771932,0.00087905,0.0627564
"NA21689","MKK","orchid3","MKK",-0.0359109,-0.00780242,0.00385489,0.0184528
"NA21693","MKK","orchid3","MKK",-0.0314695,-0.00776616,0.000125697,0.0424581
"NA21716","MKK","orchid3","MKK",-0.034273,-0.0089993,0.00356297,0.0370122
"NA21717","MKK","orchid3","MKK",-0.0257314,-0.00641978,0.00045946,0.0500385
"NA21718","MKK","orchid3","MKK",-0.0301706,-0.00762364,0.00206551,0.0462338
"NA21719","MKK","orchid3","MKK",-0.0345253,-0.00788016,0.00189618,0.0268764
"NA21722","MKK","orchid3","MKK",-0.0285437,-0.00653749,0.000816026,0.0455827
"NA21723","MKK","orchid3","MKK",-0.0306968,-0.00810342,0.000164374,0.0556928
"NA21733","MKK","orchid3","MKK",-0.0317111,-0.00915125,-0.000178904,0.0475935
"NA21738","MKK","orchid3","MKK",-0.0317061,-0.0077111,-0.000658606,0.0397514
"NA21739","MKK","orchid3","MKK",-0.0347636,-0.00738345,0.00048228,0.0297582
"NA21740","MKK","orchid3","MKK",-0.0316693,-0.00789667,3.10704e-05,0.0468109
"NA21741","MKK","orchid3","MKK",-0.0312682,-0.00819502,0.00142176,0.0476601
"NA21768","MKK","orchid3","MKK",-0.0363465,-0.00789875,0.00444913,0.0146154
"NA21776","MKK","orchid3","MKK",-0.0370056,-0.00898121,0.00106457,0.0194458
"NA21784","MKK","orchid3","MKK",-0.0309744,-0.00715497,0.000256303,0.046101
"NA21825","MKK","orchid3","MKK",-0.0300305,-0.0082191,0.00074233,0.0464258
"NA21826","MKK","orchid3","MKK",-0.0369899,-0.00796703,0.00425061,0.0120249
"01-001-04","JDRF-chrAll","#2c7bb6","CEU",0.0118954,-0.00846361,0.000631369,-0.00523821
"01-002-01","JDRF-chrAll","#2c7bb6","MXL",-0.00592725,-0.00903773,-0.0395112,0.0284353
"01-002-03","JDRF-chrAll","#2c7bb6","MXL",-0.00301679,-0.00935189,-0.035485,0.0311797
"01-003-01","JDRF-chrAll","#2c7bb6","CEU",0.0121172,-0.00816393,0.000560716,-0.00505817
"01-004-01","JDRF-chrAll","#2c7bb6","CEU",0.0123891,-0.0073224,-0.000810224,-0.00506212
"01-005-01","JDRF-chrAll","#2c7bb6","TSI",0.0107081,-0.00838488,-0.0103118,0.0106966
"01-007-01","JDRF-chrAll","#2c7bb6","CEU",0.011777,-0.00749282,0.000267091,-0.00542871
"01-008-01","JDRF-chrAll","#2c7bb6","LWK",-0.0404145,-0.0111124,-0.0831962,-0.00857713
"01-009-01","JDRF-chrAll","#2c7bb6","TSI",0.0108599,-0.00819126,-0.00311134,0.00344388
"01-010-01","JDRF-chrAll","#2c7bb6","JPT",-0.00221666,0.0554128,-0.0422706,0.00757025
"01-011-01","JDRF-chrAll","#2c7bb6","CEU",0.0120981,-0.00815166,-0.00166648,-0.00700088
"01-012-01","JDRF-chrAll","#2c7bb6","CEU",0.0118299,-0.00777707,0.000637387,-0.00421421
"01-013-01","JDRF-chrAll","#2c7bb6","TSI",0.0106375,-0.00806791,-0.00726072,0.00567752
"01-014-01","JDRF-chrAll","#2c7bb6","MXL",-0.00190177,-0.00254184,-0.0250803,-0.00294302
"01-015-01","JDRF-chrAll","#2c7bb6","MXL",0.00666506,-0.00353791,-0.0177078,0.0277207
"01-016-01","JDRF-chrAll","#2c7bb6","TSI",0.0114066,-0.00810789,-0.00588424,0.00489717
"01-017-01","JDRF-chrAll","#2c7bb6","MXL",0.011895,-0.00614529,-0.00186927,-0.00747663
"01-018-01","JDRF-chrAll","#2c7bb6","CEU",0.0123106,-0.00842184,0.00131642,-0.00128133
"01-020-01","JDRF-chrAll","#2c7bb6","MXL",0.0106024,-0.00635467,-0.00513863,0.0038302
"01-021-01","JDRF-chrAll","#2c7bb6","CEU",0.0123134,-0.0083445,-4.78907e-05,-0.00163819
"01-021-02","JDRF-chrAll","#2c7bb6","TSI",0.0118287,-0.00919292,-0.00028458,-0.00144738
"01-022-01","JDRF-chrAll","#2c7bb6","TSI",0.011665,-0.00868654,-0.000424716,-0.00514292
"01-023-01","JDRF-chrAll","#2c7bb6","TSI",0.0100614,-0.00830092,-0.00809415,0.0153441
"01-024-01","JDRF-chrAll","#2c7bb6","MXL",0.00686088,-0.00638034,-0.0110777,-0.00280609
"01-025-01","JDRF-chrAll","#2c7bb6","CEU",0.0118624,-0.00750664,0.000385702,-0.0045346
"01-026-01","JDRF-chrAll","#2c7bb6","CEU",0.0123256,-0.00663691,-0.000113885,-0.003556
"01-027-01","JDRF-chrAll","#2c7bb6","YRI",-0.0436287,-0.0127987,-0.088704,-0.00898871
"01-028-01","JDRF-chrAll","#2c7bb6","CEU",0.0117313,-0.00765131,0.000668532,-0.00177825
"01-029-01","JDRF-chrAll","#2c7bb6","CHB",-0.00277811,0.0509702,-0.0451589,0.0153421
"01-030-01","JDRF-chrAll","#2c7bb6","MXL",0.00725613,-0.00799277,-0.0147777,0.0216833
"01-031-01","JDRF-chrAll","#2c7bb6","MXL",0.000353141,-0.00761561,-0.025783,0.033027
"01-032-01","JDRF-chrAll","#2c7bb6","TSI",0.0117324,-0.0082523,-0.00151361,-0.00409485
"01-033-01","JDRF-chrAll","#2c7bb6","TSI",0.00826648,-0.00830315,-0.00530958,-0.00386345
"01-034-01","JDRF-chrAll","#2c7bb6","CEU",0.012067,-0.00796746,-0.000161324,-0.00591526
"01-035-01","JDRF-chrAll","#2c7bb6","CEU",0.0122843,-0.00870039,-0.000221279,-0.004445
"01-036-01","JDRF-chrAll","#2c7bb6","TSI",0.0115593,-0.0087567,0.000356587,-0.00335298
"01-037-01","JDRF-chrAll","#2c7bb6","ASW",-0.0372816,-0.0108894,-0.0776689,-0.0109415
"01-038-01","JDRF-chrAll","#2c7bb6","CEU",0.0121431,-0.00840624,0.00116579,-0.00415253
